"id","pubyear","title"
"WOS:000297605100041","2011","Teaching Reform for Civil Engineering Specialty Based on BIM Technology"
"WOS:000213369500021","2011","A Landscape Architect's Review of Building Information Modeling Technology"
"WOS:000297256400105","2011","Pro-apoptotic protein BIM in apoptosis of glucocorticoid-sensitive and -resistant acute lymphoblastic leukemia CEM cells"
"WOS:000290167302773","2011","Knock-out of BCL-2 Interacting Mediator of Cell Death (BIM) Decreases Apoptosis in Intestinal Epithelial Cells and Ameliorates Acute DSS Colitis"
"WOS:000288294100004","2011","Teaching construction project management with BIM support: Experience and lessons learned"
"WOS:000420486500025","2011","ON THE USE OF OPEN BIM AND 4D VISUALISATION IN A PREDICTIVE LIFE CYCLE MANAGEMENT SYSTEM FOR CONSTRUCTION WORKS"
"WOS:000297625602427","2011","INCREASED EXPRESSION OF TRANSCRIPTION FACTOR FOXO3A AND PROAPOPTOTIC PROTEIN BIM IN PRIMARY BILIARY CIRRHOSIS BUT NOT IN PRIMARY SCLEROSING CHOLANGITIS"
"WOS:000288294100001","2011","Building information modeling and changing construction practices"
"WOS:000392456000016","2011","Flexibility of BIM towards Design Change"
"WOS:000322846900050","2011","Application Research of BIM in HVAC"
"WOS:000420486500037","2011","MODELLING ORGANIZATIONS' STRUCTURAL ADJUSTMENT TO BIM ADOPTION: A PILOT STUDY ON ESTIMATING ORGANIZATIONS"
"WOS:000298352900137","2011","BH3-ONLY PROTEIN BIM IS INVOLVED IN MYOCARDIAL INJURY INDUCED BY CO-STRESS OF ISCHEMIA AND COLD IN RATS"
"WOS:000292624100012","2011","Analysis of modeling effort and impact of different levels of detail in building information models"
"WOS:000335665500050","2011","BIM.BON . A BIM system for architectural practice in Brazil"
"WOS:000288294100005","2011","Building information modelling (BIM) framework for practical implementation"
"WOS:000291942600004","2011","Design error reduction: toward the effective utilization of building information modeling"
"WOS:000219863400002","2011","Building Information Modeling: digital technology serving architectural design"
"WOS:000289691700002","2011","Intelligent Sustainable Design: Integration of Carbon Accounting and Building Information Modeling"
"WOS:000297814100004","2011","Development of an optimal design aid system based on building information modeling"
"WOS:000398766600086","2011","Teaching Reform for Budget of Civil Engineering Based on Building Information Modeling"
"WOS:000291691300014","2011","Assessment of Quality of As-is Building Information Models Generated from Point Clouds Using Deviation Analysis"
"WOS:000392456000024","2011","Modelling Information Behavior of Communication System Supported by Building Information Modelling"
"WOS:000309944000027","2011","INTEGRATION OF BIM AND DSM TO IMPROVE DESIGN PROCESS IN BUILDING CONSTRUCTION PROJECTS"
"WOS:000219863400005","2011","Building Information Modeling between research, teaching and professional"
"WOS:000209701400469","2011","PTEN loss confers BRAF inhibitor resistance to melanoma cells through the suppression of BIM expression"
"WOS:000310717900047","2011","Visualization and Collaboration of On-Site Environments Based on Building Information Model for Construction Project Class"
"WOS:000393810300027","2011","Building Information Modelling And Construction Project Team Integration: A Case Of Theory And Practice"
"WOS:000378522705007","2011","ENERGY EFFICIENT DESIGN USING BUILDING INFORMATION MODELING AND ENERGY SIMULATION"
"WOS:000306328600027","2012","INTRINSIC TKI RESISTANCE IS ASSOCIATED WITH A BIM POLYMORPHISM"
"WOS:000214202800007","2012","Aligning BIM with FM: streamlining the process for future projects"
"WOS:000309639100004","2012","Targeting the Regulatory Machinery of BIM for Cancer Therapy"
"WOS:000310713200008","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000337164500069","2012","Integrated collaborative approach to managing building information modeling projects"
"WOS:000302617800028","2012","A common BIM deletion polymorphism mediates intrinsic resistance and inferior responses to tyrosine kinase inhibitors in cancer"
"WOS:000322954200007","2012","Building Information Modeling"
"WOS:000415398900002","2012","Teaching Sustainable Design Using BIM and Project-Based Energy Simulations"
"WOS:000310913000006","2012","ACHIEVING THE NET-ZERO-ENERGY-BUILDINGS ""2020 AND 2030 TARGETS"" WITH THE SUPPORT OF PARAMETRIC 3-D/4-D BIM DESIGN TOOLS"
"WOS:000310713200005","2012","The BIM Team"
"WOS:000310713200022","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000337164500060","2012","Converting performance based regulations into computable rules in BIM based model checking software"
"WOS:000304494800016","2012","How to measure the benefits of BIM - A case study approach"
"WOS:000213312800009","2012","The Impact of Building Information Modelling: Transforming Construction"
"WOS:000314049601321","2012","Fingolimod (FTY720) Overcomes the Resistance to Tyrosine Kinase Inhibitors Via Dual Activation of BIM and BID in Chronic Myelogenous Leukemia"
"WOS:000310713200020","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000306361800020","2012","Expanding uses of building information modeling in life-cycle construction projects"
"WOS:000310713200018","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000310713200002","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000305826400021","2012","CHOP Potentially Co-Operates with FOXO3a in Neuronal Cells to Regulate PUMA and BIM Expression in Response to ER Stress"
"WOS:000310713200015","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000310280300043","2012","MiR-494 is regulated by ERK1/2 and modulates TRAIL-induced apoptosis in non-small-cell lung cancer through BIM down-regulation"
"WOS:000337164500093","2012","The development of constructability using BIM as an intensifying technology"
"WOS:000310362300001","2012","Optimising building information modelling and off-site construction for civil engineering"
"WOS:000337164500056","2012","Embedding BIM into interaction frameworks and object libraries"
"WOS:000307140600008","2012","Early stage multi-level cost estimation for schematic BIM models"
"WOS:000219887400045","2012","Semantic Building Information Modeling and high definition surveys for Cultural Heritage sites"
"WOS:000299442900007","2012","Building Information Modeling: Current Practices in Building Evaluation Models and Updates"
"WOS:000212805000005","2012","Agent Provocateur - BIM In The Academic Design Studio"
"WOS:000310713200019","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000325109600024","2012","Energy consumption management using CAFM and BIM applications"
"WOS:000309192500510","2012","Future of Green BIM designing and tools"
"WOS:000337164500061","2012","The Finnish COBIM project - common national BIM requirements"
"WOS:000324566700088","2012","Study on Contract Domain Ontology Supporting BIM Interactivity"
"WOS:000214202700009","2012","BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Designers, Engineers and Contractors"
"WOS:000313411400003","2012","Assessing Building Information Modeling Estimating Techniques Using Data from the Classroom"
"WOS:000213072200004","2012","Measuring BIM performance: Five metrics"
"WOS:000310713200004","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000337164500037","2012","Towards a configurable nD-viewer for building information models: A generic model for the description of visualization methods"
"WOS:000337164500068","2012","Towards coordinated BIM based design and construction process"
"WOS:000300672000018","2012","Mechanisms and clinical significance of BIM phosphorylation in chronic lymphocytic leukemia"
"WOS:000214202800006","2012","The use of cloud enabled building information models - an expert analysis"
"WOS:000310713200013","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000380252703022","2012","AC 2012-5301: EXPERIMENTAL APPLICATION OF THE PERSONALIZED LEARNING METHOD TO A BIM CLASS"
"WOS:000310713200014","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000333218400003","2012","Building Information Modeling in Architectural Digital Design Education: Questions and Answers"
"WOS:000308895900757","2012","Research into the Building Information Model during the Whole Building Life-cycle"
"WOS:000380250105051","2012","BUILDING INFORMATION MODELING: DESIGN INSTRUCTION BY INTEGRATION INTO AN UNDERGRADUATE CURRICULUM"
"WOS:000301637500060","2012","Aligning building information model tools and construction management methods"
"WOS:000310713200006","2012","The BIM Process"
"WOS:000314288900070","2012","The Liver-Specific Tumor Suppressor STAT5 Controls Expression of the Reactive Oxygen Species-Generating Enzyme NOX4 and the Proapoptotic Proteins PUMA and BIM in Mice"
"WOS:000309445300004","2012","BUILDING INFORMATION MODELING INTEGRATED WITH ELECTRONIC COMMERCE MATERIAL PROCUREMENT AND SUPPLIER PERFORMANCE MANAGEMENT SYSTEM"
"WOS:000218624300015","2012","Safety and innovation in building construction rehabilitation projects: the building information modelling approach"
"WOS:000310713200012","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000337164500078","2012","Implementing building information modeling in public works projects in Ireland"
"WOS:000313411400008","2012","Use of BIM for Effective Visualization Teaching Approach in Construction Education"
"WOS:000310713200023","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000337164500094","2012","BIM to field: Robotic total station and BIM for quality control"
"WOS:000380253704055","2012","AC 2012-3908: THE ROAD TO CREATING, EVALUATING AND CHANGING A BIM LEARNING ENVIRONMENT"
"WOS:000309496200050","2012","Collision Detection of Building Facility Pipes and Ducts Based on BIM Technology"
"WOS:000304736300012","2012","A stapled BIM peptide overcomes apoptotic resistance in hematologic cancers"
"WOS:000314176600005","2012","Real-Time Resource Location Tracking in Building Information Models (BIM)"
"WOS:000308895900766","2012","Building Information Model for 3D Indoor Navigation in Emergency Response"
"WOS:000310713200005","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000312673100025","2012","Use of Flexible Research Platforms (FRP) for BIM and Energy Modeling Research"
"WOS:000298893700015","2012","Building Information Modeling-based user activity simulation and evaluation method for improving designer-user communications"
"WOS:000337164500058","2012","Compatibility between design and construction building information models"
"WOS:000380253706018","2012","USING BIM TO TEACH DESIGN AND CONSTRUCTION OF SUSTAINABLE BUILDINGS"
"WOS:000313036500120","2012","MYC Controls Transcription of NOXa and BIM to Trigger Apoptosis"
"WOS:000306710900001","2012","The Bcl-2 family member BIM has multiple glaucoma-relevant functions in DBA/2J mice"
"WOS:000307087700019","2012","The inhibitory effect of BIM (I) on L-type Ca2+ channels in rat ventricular cells"
"WOS:000310713200003","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000380253705054","2012","THE INTEGRATION OF BUILDING INFORMATION MODELING AND INTEGRATED PROJECT DELIVERY INTO THE CONSTRUCTION MANAGEMENT CURRICULUM"
"WOS:000312234601058","2012","Research on the Application of BIM in the Operation Stage of Green Building"
"WOS:000380252705005","2012","INTEGRATING SENSING TECHNOLOGY AND BUILDING INFORMATION MODELING INTO A CONSTRUCTION ENGINEERING CURRICULUM"
"WOS:000299508500008","2012","Model interoperability in building information modelling"
"WOS:000314458700006","2012","Finfrock is not the only company to use 3-D modeling and laser technology in the manufacture of precast/prestressed concrete structural members. Fabcon has used 3-D modeling and BIM software in the manufacture of precast/prestressed concrete structural members for more than 10 years."
"WOS:000310713200017","2012","IMPLEMENTING SUCCESSFUL BUILDING INFORMATION MODELING"
"WOS:000308905804147","2012","Evaluating Brain Imaging Material (BIM) as a Brain Tissue Surrogate for Use in Neuro-Endovascular Imaged Guided Intervention (EIGI) Research"
